COUNTY,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,DATE
Kern,2853,50,82,4,6/8/2020
Kern,2920,50,67,0,6/9/2020
Kern,3000,53,80,3,6/10/2020
Kern,3047,54,47,1,6/11/2020
Kern,3152,55,105,1,6/12/2020
Kern,3239,55,87,0,6/13/2020
Kern,3328,55,89,0,6/14/2020
Kern,3417,57,89,2,6/15/2020
Kern,3496,58,79,1,6/16/2020
Kern,3547,60,51,2,6/17/2020
Kern,3634,60,87,0,6/18/2020
Kern,3742,60,108,0,6/19/2020
Kern,3836,60,94,0,6/20/2020
Kern,3918,60,82,0,6/21/2020
Kern,3982,66,64,6,6/22/2020
Kern,4087,66,105,0,6/23/2020
Kern,4155,70,68,4,6/24/2020
Riverside,11,2,11,2,3/18/2020
Riverside,14,3,3,1,3/19/2020
Riverside,19,3,5,0,3/20/2020
Riverside,20,3,1,0,3/21/2020
Riverside,26,5,6,2,3/22/2020
Riverside,39,5,13,0,3/23/2020
Riverside,56,5,17,0,3/24/2020
Riverside,87,5,31,0,3/25/2020
Riverside,118,7,31,2,3/26/2020
Riverside,121,7,3,0,3/27/2020
Riverside,121,7,0,0,3/28/2020
Riverside,122,7,1,0,3/29/2020
Riverside,204,7,82,0,3/30/2020
Riverside,284,8,80,1,3/31/2020
Riverside,306,11,22,3,4/1/2020
Riverside,438,13,132,2,4/2/2020
Riverside,540,14,102,1,4/3/2020
Riverside,652,15,112,1,4/4/2020
Riverside,669,17,17,2,4/5/2020
Riverside,854,17,185,0,4/6/2020
Riverside,905,25,51,8,4/7/2020
Riverside,974,28,69,3,4/8/2020
Riverside,1083,29,109,1,4/9/2020
Riverside,1162,38,79,9,4/10/2020
Riverside,1260,38,98,0,4/11/2020
Riverside,1330,39,70,1,4/12/2020
Riverside,1460,50,130,11,4/13/2020
Riverside,1467,54,7,4,4/14/2020
Riverside,1723,59,256,5,4/15/2020
Riverside,1913,65,190,6,4/16/2020
Riverside,2080,73,167,8,4/17/2020
Riverside,2257,78,177,5,4/18/2020
Riverside,2316,83,59,5,4/19/2020
Riverside,2477,89,161,6,4/20/2020
Riverside,2631,96,154,7,4/21/2020
Riverside,2822,109,191,13,4/22/2020
Riverside,2935,110,113,1,4/23/2020
Riverside,3044,118,109,8,4/24/2020
Riverside,3037,118,-7,0,4/25/2020
Riverside,3301,131,264,13,4/26/2020
Riverside,3381,138,80,7,4/27/2020
Riverside,3504,142,123,4,4/28/2020
Riverside,3700,149,196,7,4/29/2020
Riverside,3820,156,120,7,4/30/2020
Riverside,3893,167,73,11,5/1/2020
Riverside,3997,167,104,0,5/2/2020
Riverside,4034,176,37,9,5/3/2020
Riverside,4221,184,187,8,5/4/2020
Riverside,4309,190,88,6,5/5/2020
Riverside,4535,194,226,4,5/6/2020
Riverside,4608,203,73,9,5/7/2020
Riverside,4672,210,64,7,5/8/2020
Riverside,4871,212,199,2,5/9/2020
Riverside,4951,215,80,3,5/10/2020
Riverside,5082,228,131,13,5/11/2020
Riverside,5134,238,52,10,5/12/2020
Riverside,5204,246,70,8,5/13/2020
Riverside,5339,249,135,3,5/14/2020
Riverside,5496,255,157,6,5/15/2020
Riverside,5633,259,137,4,5/16/2020
Riverside,5776,263,143,4,5/17/2020
Riverside,5873,268,97,5,5/18/2020
Riverside,5963,274,90,6,5/19/2020
Riverside,6090,283,127,9,5/20/2020
Riverside,6245,289,155,6,5/21/2020
Riverside,6351,298,106,9,5/22/2020
Riverside,6460,299,109,1,5/23/2020
Riverside,6571,304,111,5,5/24/2020
Riverside,6900,309,329,5,5/25/2020
Riverside,6917,314,17,5,5/26/2020
Riverside,7156,320,239,6,5/27/2020
Riverside,7240,331,84,11,5/28/2020
Riverside,7376,339,136,8,5/29/2020
Riverside,7492,339,116,0,5/30/2020
Riverside,7704,344,212,5,5/31/2020
Riverside,7921,344,217,0,6/1/2020
Riverside,8091,344,170,0,6/2/2020
Riverside,8208,345,117,1,6/3/2020
Riverside,8473,345,265,0,6/4/2020
Riverside,8700,355,227,10,6/5/2020
Riverside,8935,355,235,0,6/6/2020
Riverside,9105,355,170,0,6/7/2020
Riverside,9246,364,141,9,6/8/2020
Riverside,9511,365,265,1,6/9/2020
Riverside,9857,380,346,15,6/10/2020
Riverside,10014,380,157,0,6/11/2020
Riverside,10616,383,602,3,6/12/2020
Riverside,10931,383,315,0,6/13/2020
Riverside,11218,383,287,0,6/14/2020
Riverside,11376,384,158,1,6/15/2020
Riverside,11638,395,262,11,6/16/2020
Riverside,11859,399,221,4,6/17/2020
Riverside,12410,408,551,9,6/18/2020
Riverside,12710,410,300,2,6/19/2020
Riverside,13021,410,311,0,6/20/2020
Riverside,13528,410,507,0,6/21/2020
Riverside,13948,424,420,14,6/22/2020
Riverside,14469,431,521,7,6/23/2020
Riverside,14946,432,477,1,6/24/2020
Unassigned,21,0,21,0,3/18/2020
Unassigned,13,0,-8,0,3/19/2020
Unassigned,16,0,3,0,3/20/2020
Unassigned,54,0,38,0,3/21/2020
Unassigned,59,1,5,1,3/22/2020
Unassigned,59,0,0,-1,3/23/2020
Unassigned,65,0,6,0,3/24/2020
Unassigned,68,0,3,0,3/25/2020
Unassigned,69,1,1,1,3/26/2020
Unassigned,43,1,-26,0,3/27/2020
Unassigned,47,1,4,0,3/28/2020
Unassigned,50,1,3,0,3/29/2020
Unassigned,50,1,0,0,3/30/2020
Unassigned,50,1,0,0,3/31/2020
Unassigned,50,1,0,0,4/1/2020
Unassigned,49,1,-1,0,4/2/2020
Unassigned,54,1,5,0,4/3/2020
Unassigned,52,1,-2,0,4/4/2020
Unassigned,52,1,0,0,4/5/2020
Unassigned,53,2,1,1,4/6/2020
Unassigned,53,2,0,0,4/7/2020
Unassigned,55,2,2,0,4/8/2020
Unassigned,53,2,-2,0,4/9/2020
Unassigned,2,0,-51,-2,4/10/2020
Unassigned,2,0,0,0,4/11/2020
Unassigned,2,0,0,0,4/12/2020
Unassigned,2,0,0,0,4/13/2020
Unassigned,2,0,0,0,4/14/2020
Unassigned,2,0,0,0,4/15/2020
Unassigned,4,0,2,0,4/16/2020
Unassigned,2,0,-2,0,4/17/2020
Unassigned,3,0,1,0,4/18/2020
Unassigned,1,0,-2,0,4/19/2020
Unassigned,2,0,1,0,4/20/2020
Unassigned,2,0,0,0,4/21/2020
Unassigned,3,0,1,0,4/22/2020
Unassigned,3,0,0,0,4/23/2020
Unassigned,2,0,-1,0,4/24/2020
Unassigned,3,0,1,0,4/25/2020
Unassigned,3,0,0,0,4/26/2020
Unassigned,3,0,0,0,4/27/2020
Unassigned,2,0,-1,0,4/28/2020
Unassigned,2,0,0,0,4/29/2020
Unassigned,3,0,1,0,4/30/2020
Unassigned,4,0,1,0,5/1/2020
Unassigned,2,0,-2,0,5/2/2020
Unassigned,3,0,1,0,5/3/2020
Unassigned,3,0,0,0,5/4/2020
Unassigned,2,0,-1,0,5/5/2020
Unassigned,2,0,0,0,5/6/2020
Unassigned,2,0,0,0,5/7/2020
Unassigned,2,0,0,0,5/8/2020
Unassigned,3,0,1,0,5/9/2020
Unassigned,2,0,-1,0,5/10/2020
Unassigned,3,0,1,0,5/11/2020
Unassigned,4,0,1,0,5/12/2020
Unassigned,2,0,-2,0,5/13/2020
Unassigned,2,0,0,0,5/14/2020
Unassigned,3,0,1,0,5/15/2020
Unassigned,4,0,1,0,5/16/2020
Unassigned,3,0,-1,0,5/17/2020
Unassigned,3,0,0,0,5/18/2020
Unassigned,6,0,3,0,5/19/2020
Unassigned,3,0,-3,0,5/20/2020
Unassigned,2,0,-1,0,5/21/2020
Unassigned,3,0,1,0,5/22/2020
Unassigned,2,0,-1,0,5/23/2020
Unassigned,2,0,0,0,5/24/2020
Unassigned,2,0,0,0,5/25/2020
Unassigned,2,0,0,0,5/26/2020
Unassigned,2,0,0,0,5/27/2020
Unassigned,3,0,1,0,5/28/2020
Unassigned,5,0,2,0,5/29/2020
Unassigned,3,0,-2,0,5/30/2020
Unassigned,2,0,-1,0,5/31/2020
Unassigned,3,0,1,0,6/1/2020
Unassigned,3,0,0,0,6/2/2020
Unassigned,2,0,-1,0,6/3/2020
Unassigned,3,0,1,0,6/4/2020
Unassigned,3,0,0,0,6/5/2020
Unassigned,2,0,-1,0,6/6/2020
Unassigned,3,0,1,0,6/7/2020
Unassigned,2,0,-1,0,6/8/2020
Unassigned,4,0,2,0,6/9/2020
Unassigned,3,0,-1,0,6/10/2020
Unassigned,2,0,-1,0,6/11/2020
Unassigned,3,0,1,0,6/12/2020
Unassigned,5,0,2,0,6/13/2020
Unassigned,2,0,-3,0,6/14/2020
Unassigned,4,0,2,0,6/15/2020
Unassigned,2,0,-2,0,6/16/2020
Unassigned,5,0,3,0,6/17/2020
Unassigned,3,0,-2,0,6/18/2020
Unassigned,3,0,0,0,6/19/2020
Unassigned,3,0,0,0,6/20/2020
Unassigned,3,0,0,0,6/21/2020
Unassigned,4,0,1,0,6/22/2020
Unassigned,3,0,-1,0,6/23/2020
Unassigned,2,0,-1,0,6/24/2020
Contra Costa,44,0,44,0,3/18/2020
Contra Costa,46,0,2,0,3/19/2020
Contra Costa,52,1,6,1,3/20/2020
Contra Costa,62,1,10,0,3/21/2020
Contra Costa,79,1,17,0,3/22/2020
Contra Costa,91,2,12,1,3/23/2020
Contra Costa,108,1,17,-1,3/24/2020
Contra Costa,131,1,23,0,3/25/2020
Contra Costa,147,2,16,1,3/26/2020
Contra Costa,161,2,14,0,3/27/2020
Contra Costa,175,2,14,0,3/28/2020
Contra Costa,187,3,12,1,3/29/2020
Contra Costa,212,3,25,0,3/30/2020
Contra Costa,246,3,34,0,3/31/2020
Contra Costa,267,3,21,0,4/1/2020
Contra Costa,297,3,30,0,4/2/2020
Contra Costa,327,5,30,2,4/3/2020
Contra Costa,382,5,55,0,4/4/2020
Contra Costa,415,6,33,1,4/5/2020
Contra Costa,447,7,32,1,4/6/2020
Contra Costa,471,7,24,0,4/7/2020
Contra Costa,481,7,10,0,4/8/2020
Contra Costa,505,7,24,0,4/9/2020
Contra Costa,537,9,32,2,4/10/2020
Contra Costa,550,12,13,3,4/11/2020
Contra Costa,553,12,3,0,4/12/2020
Contra Costa,581,13,28,1,4/13/2020
Contra Costa,617,13,36,0,4/14/2020
Contra Costa,645,14,28,1,4/15/2020
Contra Costa,675,16,30,2,4/16/2020
Contra Costa,687,19,12,3,4/17/2020
Contra Costa,721,19,34,0,4/18/2020
Contra Costa,731,20,10,1,4/19/2020
Contra Costa,753,22,22,2,4/20/2020
Contra Costa,766,22,13,0,4/21/2020
Contra Costa,772,22,6,0,4/22/2020
Contra Costa,786,23,14,1,4/23/2020
Contra Costa,806,23,20,0,4/24/2020
Contra Costa,821,25,15,2,4/25/2020
Contra Costa,830,25,9,0,4/26/2020
Contra Costa,843,25,13,0,4/27/2020
Contra Costa,866,25,23,0,4/28/2020
Contra Costa,885,25,19,0,4/29/2020
Contra Costa,900,27,15,2,4/30/2020
Contra Costa,915,28,15,1,5/1/2020
Contra Costa,929,28,14,0,5/2/2020
Contra Costa,945,28,16,0,5/3/2020
Contra Costa,949,28,4,0,5/4/2020
Contra Costa,976,29,27,1,5/5/2020
Contra Costa,990,29,14,0,5/6/2020
Contra Costa,1005,29,15,0,5/7/2020
Contra Costa,1024,29,19,0,5/8/2020
Contra Costa,1039,32,15,3,5/9/2020
Contra Costa,1046,31,7,-1,5/10/2020
Contra Costa,1052,32,6,1,5/11/2020
Contra Costa,1067,32,15,0,5/12/2020
Contra Costa,1082,33,15,1,5/13/2020
Contra Costa,1090,33,8,0,5/14/2020
Contra Costa,1106,33,16,0,5/15/2020
Contra Costa,1136,33,30,0,5/16/2020
Contra Costa,1155,33,19,0,5/17/2020
Contra Costa,1173,33,18,0,5/18/2020
Contra Costa,1205,33,32,0,5/19/2020
Contra Costa,1223,33,18,0,5/20/2020
Contra Costa,1243,36,20,3,5/21/2020
Contra Costa,1272,36,29,0,5/22/2020
Contra Costa,1302,36,30,0,5/23/2020
Contra Costa,1325,36,23,0,5/24/2020
Contra Costa,1348,37,23,1,5/25/2020
Contra Costa,1352,37,4,0,5/26/2020
Contra Costa,1373,37,21,0,5/27/2020
Contra Costa,1392,37,19,0,5/28/2020
Contra Costa,1411,37,19,0,5/29/2020
Contra Costa,1429,37,18,0,5/30/2020
Contra Costa,1458,37,29,0,5/31/2020
Contra Costa,1486,38,28,1,6/1/2020
Contra Costa,1505,38,19,0,6/2/2020
Contra Costa,1511,38,6,0,6/3/2020
Contra Costa,1551,38,40,0,6/4/2020
Contra Costa,1575,38,24,0,6/5/2020
Contra Costa,1619,38,44,0,6/6/2020
Contra Costa,1653,39,34,1,6/7/2020
Contra Costa,1714,40,61,1,6/8/2020
Contra Costa,1744,43,30,3,6/9/2020
Contra Costa,1778,43,34,0,6/10/2020
Contra Costa,1797,44,19,1,6/11/2020
Contra Costa,1827,44,30,0,6/12/2020
Contra Costa,1868,44,41,0,6/13/2020
Contra Costa,1893,44,25,0,6/14/2020
Contra Costa,1918,44,25,0,6/15/2020
Contra Costa,1971,49,53,5,6/16/2020
Contra Costa,2020,50,49,1,6/17/2020
Contra Costa,2072,55,52,5,6/18/2020
Contra Costa,2106,56,34,1,6/19/2020
Contra Costa,2231,56,125,0,6/20/2020
Contra Costa,2282,62,51,6,6/21/2020
Contra Costa,2363,62,81,0,6/22/2020
Contra Costa,2453,62,90,0,6/23/2020
Contra Costa,2520,67,67,5,6/24/2020
Del Norte,0,0,0,0,3/18/2020
Del Norte,0,0,0,0,3/19/2020
Del Norte,0,0,0,0,3/20/2020
Del Norte,0,0,0,0,3/21/2020
Del Norte,0,0,0,0,3/22/2020
Del Norte,0,0,0,0,3/23/2020
Del Norte,0,0,0,0,3/24/2020
Del Norte,0,0,0,0,3/25/2020
Del Norte,0,0,0,0,3/26/2020
Del Norte,0,0,0,0,3/27/2020
Del Norte,0,0,0,0,3/28/2020
Del Norte,0,0,0,0,3/29/2020
Del Norte,0,0,0,0,3/30/2020
Del Norte,0,0,0,0,3/31/2020
Del Norte,0,0,0,0,4/1/2020
Del Norte,0,0,0,0,4/2/2020
Del Norte,1,0,1,0,4/3/2020
Del Norte,1,0,0,0,4/4/2020
Del Norte,1,0,0,0,4/5/2020
Del Norte,2,0,1,0,4/6/2020
Del Norte,2,0,0,0,4/7/2020
Del Norte,2,0,0,0,4/8/2020
Del Norte,2,0,0,0,4/9/2020
Del Norte,2,0,0,0,4/10/2020
Del Norte,2,0,0,0,4/11/2020
Del Norte,2,0,0,0,4/12/2020
Del Norte,2,0,0,0,4/13/2020
Del Norte,2,0,0,0,4/14/2020
Del Norte,2,0,0,0,4/15/2020
Del Norte,2,0,0,0,4/16/2020
Del Norte,2,0,0,0,4/17/2020
Del Norte,2,0,0,0,4/18/2020
Del Norte,2,0,0,0,4/19/2020
Del Norte,2,0,0,0,4/20/2020
Del Norte,2,0,0,0,4/21/2020
Del Norte,2,0,0,0,4/22/2020
Del Norte,2,0,0,0,4/23/2020
Del Norte,2,0,0,0,4/24/2020
Del Norte,2,0,0,0,4/25/2020
Del Norte,3,0,1,0,4/26/2020
Del Norte,3,0,0,0,4/27/2020
Del Norte,3,0,0,0,4/28/2020
Del Norte,3,0,0,0,4/29/2020
Del Norte,3,0,0,0,4/30/2020
Del Norte,3,0,0,0,5/1/2020
Del Norte,3,0,0,0,5/2/2020
Del Norte,3,0,0,0,5/3/2020
Del Norte,3,0,0,0,5/4/2020
Del Norte,3,0,0,0,5/5/2020
Del Norte,3,0,0,0,5/6/2020
Del Norte,3,0,0,0,5/7/2020
Del Norte,3,0,0,0,5/8/2020
Del Norte,3,0,0,0,5/9/2020
Del Norte,3,0,0,0,5/10/2020
Del Norte,3,0,0,0,5/11/2020
Del Norte,3,0,0,0,5/12/2020
Del Norte,4,0,1,0,5/13/2020
Del Norte,4,0,0,0,5/14/2020
Del Norte,4,0,0,0,5/15/2020
Del Norte,4,0,0,0,5/16/2020
Del Norte,7,0,3,0,5/17/2020
Del Norte,8,0,1,0,5/18/2020
Del Norte,8,0,0,0,5/19/2020
Del Norte,9,0,1,0,5/20/2020
Del Norte,9,0,0,0,5/21/2020
Del Norte,9,0,0,0,5/22/2020
Del Norte,10,0,1,0,5/23/2020
Del Norte,16,0,6,0,5/24/2020
Del Norte,20,0,4,0,5/25/2020
Del Norte,30,0,10,0,5/26/2020
Del Norte,34,0,4,0,5/27/2020
Del Norte,37,0,3,0,5/28/2020
Del Norte,37,0,0,0,5/29/2020
Del Norte,37,0,0,0,5/30/2020
Del Norte,37,0,0,0,5/31/2020
Del Norte,38,0,1,0,6/1/2020
Del Norte,39,0,1,0,6/2/2020
Del Norte,39,0,0,0,6/3/2020
Del Norte,45,0,6,0,6/4/2020
Del Norte,45,0,0,0,6/5/2020
Del Norte,45,0,0,0,6/6/2020
Del Norte,45,0,0,0,6/7/2020
Del Norte,45,0,0,0,6/8/2020
Del Norte,45,0,0,0,6/9/2020
Del Norte,45,0,0,0,6/10/2020
Del Norte,45,0,0,0,6/11/2020
Del Norte,45,0,0,0,6/12/2020
Del Norte,45,0,0,0,6/13/2020
Del Norte,45,0,0,0,6/14/2020
Del Norte,45,0,0,0,6/15/2020
Del Norte,45,0,0,0,6/16/2020
Del Norte,45,0,0,0,6/17/2020
Del Norte,46,0,1,0,6/18/2020
Del Norte,46,0,0,0,6/19/2020
Del Norte,46,0,0,0,6/20/2020
Del Norte,46,0,0,0,6/21/2020
Del Norte,46,0,0,0,6/22/2020
Del Norte,46,0,0,0,6/23/2020
Del Norte,47,0,1,0,6/24/2020
San Bernardino,3,0,3,0,3/18/2020
San Bernardino,7,0,4,0,3/19/2020
San Bernardino,9,0,2,0,3/20/2020
San Bernardino,13,0,4,0,3/21/2020
San Bernardino,16,0,3,0,3/22/2020
San Bernardino,17,0,1,0,3/23/2020
San Bernardino,27,0,10,0,3/24/2020
San Bernardino,46,1,19,1,3/25/2020
San Bernardino,57,1,11,0,3/26/2020
San Bernardino,77,2,20,1,3/27/2020
San Bernardino,81,2,4,0,3/28/2020
San Bernardino,94,2,13,0,3/29/2020
San Bernardino,145,4,51,2,3/30/2020
San Bernardino,193,5,48,1,3/31/2020
San Bernardino,245,5,52,0,4/1/2020
San Bernardino,335,8,90,3,4/2/2020
San Bernardino,356,11,21,3,4/3/2020
San Bernardino,373,13,17,2,4/4/2020
San Bernardino,375,13,2,0,4/5/2020
San Bernardino,550,13,175,0,4/6/2020
San Bernardino,554,18,4,5,4/7/2020
San Bernardino,635,22,81,4,4/8/2020
San Bernardino,717,27,82,5,4/9/2020
San Bernardino,779,24,62,-3,4/10/2020
San Bernardino,826,28,47,4,4/11/2020
San Bernardino,827,30,1,2,4/12/2020
San Bernardino,925,31,98,1,4/13/2020
San Bernardino,933,31,8,0,4/14/2020
San Bernardino,1063,37,130,6,4/15/2020
San Bernardino,1143,39,80,2,4/16/2020
San Bernardino,1229,55,86,16,4/17/2020
San Bernardino,1255,57,26,2,4/18/2020
San Bernardino,1262,58,7,1,4/19/2020
San Bernardino,1344,60,82,2,4/20/2020
San Bernardino,1499,67,155,7,4/21/2020
San Bernardino,1564,72,65,5,4/22/2020
San Bernardino,1604,77,40,5,4/23/2020
San Bernardino,1667,80,63,3,4/24/2020
San Bernardino,1675,82,8,2,4/25/2020
San Bernardino,1681,82,6,0,4/26/2020
San Bernardino,1742,82,61,0,4/27/2020
San Bernardino,1891,85,149,3,4/28/2020
San Bernardino,1975,91,84,6,4/29/2020
San Bernardino,2020,96,45,5,4/30/2020
San Bernardino,2084,98,64,2,5/1/2020
San Bernardino,2124,99,40,1,5/2/2020
San Bernardino,2123,99,-1,0,5/3/2020
San Bernardino,2184,99,61,0,5/4/2020
San Bernardino,2345,101,161,2,5/5/2020
San Bernardino,2426,104,81,3,5/6/2020
San Bernardino,2522,110,96,6,5/7/2020
San Bernardino,2631,119,109,9,5/8/2020
San Bernardino,2825,121,194,2,5/9/2020
San Bernardino,2910,121,85,0,5/10/2020
San Bernardino,2945,121,35,0,5/11/2020
San Bernardino,2997,124,52,3,5/12/2020
San Bernardino,3064,138,67,14,5/13/2020
San Bernardino,3149,140,85,2,5/14/2020
San Bernardino,3225,150,76,10,5/15/2020
San Bernardino,3362,155,137,5,5/16/2020
San Bernardino,3467,155,105,0,5/17/2020
San Bernardino,3558,155,91,0,5/18/2020
San Bernardino,3656,157,98,2,5/19/2020
San Bernardino,3771,158,115,1,5/20/2020
San Bernardino,3950,164,179,6,5/21/2020
San Bernardino,4107,173,157,9,5/22/2020
San Bernardino,4172,176,65,3,5/23/2020
San Bernardino,4262,176,90,0,5/24/2020
San Bernardino,4393,176,131,0,5/25/2020
San Bernardino,4430,176,37,0,5/26/2020
San Bernardino,4708,183,278,7,5/27/2020
San Bernardino,4831,190,123,7,5/28/2020
San Bernardino,4983,199,152,9,5/29/2020
San Bernardino,5122,204,139,5,5/30/2020
San Bernardino,5185,204,63,0,5/31/2020
San Bernardino,5310,204,125,0,6/1/2020
San Bernardino,5438,208,128,4,6/2/2020
San Bernardino,5565,209,127,1,6/3/2020
San Bernardino,5726,210,161,1,6/4/2020
San Bernardino,5869,217,143,7,6/5/2020
San Bernardino,5946,224,77,7,6/6/2020
San Bernardino,6033,224,87,0,6/7/2020
San Bernardino,6122,224,89,0,6/8/2020
San Bernardino,6268,224,146,0,6/9/2020
San Bernardino,6438,225,170,1,6/10/2020
San Bernardino,6509,227,71,2,6/11/2020
San Bernardino,6707,229,198,2,6/12/2020
San Bernardino,6885,229,178,0,6/13/2020
San Bernardino,7015,229,130,0,6/14/2020
San Bernardino,7189,229,174,0,6/15/2020
San Bernardino,7463,229,274,0,6/16/2020
San Bernardino,7670,229,207,0,6/17/2020
San Bernardino,8141,230,471,1,6/18/2020
San Bernardino,8454,230,313,0,6/19/2020
San Bernardino,8718,233,264,3,6/20/2020
San Bernardino,8925,233,207,0,6/21/2020
San Bernardino,9133,234,208,1,6/22/2020
San Bernardino,9771,234,638,0,6/23/2020
San Bernardino,10211,245,440,11,6/24/2020
Stanislaus,5,0,5,0,3/18/2020
Stanislaus,7,0,2,0,3/19/2020
Stanislaus,7,0,0,0,3/20/2020
Stanislaus,7,0,0,0,3/21/2020
Stanislaus,8,0,1,0,3/22/2020
Stanislaus,10,0,2,0,3/23/2020
Stanislaus,13,0,3,0,3/24/2020
Stanislaus,14,0,1,0,3/25/2020
Stanislaus,15,0,1,0,3/26/2020
Stanislaus,16,0,1,0,3/27/2020
Stanislaus,17,0,1,0,3/28/2020
Stanislaus,19,0,2,0,3/29/2020
Stanislaus,28,0,9,0,3/30/2020
Stanislaus,28,0,0,0,3/31/2020
Stanislaus,29,0,1,0,4/1/2020
Stanislaus,40,0,11,0,4/2/2020
Stanislaus,48,0,8,0,4/3/2020
Stanislaus,51,0,3,0,4/4/2020
Stanislaus,51,0,0,0,4/5/2020
Stanislaus,72,0,21,0,4/6/2020
Stanislaus,83,0,11,0,4/7/2020
Stanislaus,86,0,3,0,4/8/2020
Stanislaus,93,0,7,0,4/9/2020
Stanislaus,101,0,8,0,4/10/2020
Stanislaus,119,1,18,1,4/11/2020
Stanislaus,117,1,-2,0,4/12/2020
Stanislaus,132,2,15,1,4/13/2020
Stanislaus,136,4,4,2,4/14/2020
Stanislaus,174,4,38,0,4/15/2020
Stanislaus,185,4,11,0,4/16/2020
Stanislaus,201,4,16,0,4/17/2020
Stanislaus,216,4,15,0,4/18/2020
Stanislaus,221,4,5,0,4/19/2020
Stanislaus,228,4,7,0,4/20/2020
Stanislaus,235,4,7,0,4/21/2020
Stanislaus,247,5,12,1,4/22/2020
Stanislaus,254,5,7,0,4/23/2020
Stanislaus,273,5,19,0,4/24/2020
Stanislaus,276,5,3,0,4/25/2020
Stanislaus,294,5,18,0,4/26/2020
Stanislaus,316,8,22,3,4/27/2020
Stanislaus,330,10,14,2,4/28/2020
Stanislaus,374,11,44,1,4/29/2020
Stanislaus,378,11,4,0,4/30/2020
Stanislaus,384,13,6,2,5/1/2020
Stanislaus,388,14,4,1,5/2/2020
Stanislaus,411,14,23,0,5/3/2020
Stanislaus,422,15,11,1,5/4/2020
Stanislaus,430,15,8,0,5/5/2020
Stanislaus,434,17,4,2,5/6/2020
Stanislaus,466,19,32,2,5/7/2020
Stanislaus,487,19,21,0,5/8/2020
Stanislaus,491,20,4,1,5/9/2020
Stanislaus,498,21,7,1,5/10/2020
Stanislaus,507,21,9,0,5/11/2020
Stanislaus,515,22,8,1,5/12/2020
Stanislaus,521,23,6,1,5/13/2020
Stanislaus,533,23,12,0,5/14/2020
Stanislaus,540,24,7,1,5/15/2020
Stanislaus,546,24,6,0,5/16/2020
Stanislaus,566,24,20,0,5/17/2020
Stanislaus,572,26,6,2,5/18/2020
Stanislaus,582,26,10,0,5/19/2020
Stanislaus,584,26,2,0,5/20/2020
Stanislaus,602,28,18,2,5/21/2020
Stanislaus,616,28,14,0,5/22/2020
Stanislaus,625,28,9,0,5/23/2020
Stanislaus,634,28,9,0,5/24/2020
Stanislaus,651,28,17,0,5/25/2020
Stanislaus,663,28,12,0,5/26/2020
Stanislaus,675,28,12,0,5/27/2020
Stanislaus,684,28,9,0,5/28/2020
Stanislaus,698,28,14,0,5/29/2020
Stanislaus,712,28,14,0,5/30/2020
Stanislaus,738,29,26,1,5/31/2020
Stanislaus,758,29,20,0,6/1/2020
Stanislaus,772,30,14,1,6/2/2020
Stanislaus,780,30,8,0,6/3/2020
Stanislaus,806,31,26,1,6/4/2020
Stanislaus,842,31,36,0,6/5/2020
Stanislaus,858,33,16,2,6/6/2020
Stanislaus,905,33,47,0,6/7/2020
Stanislaus,956,33,51,0,6/8/2020
Stanislaus,993,33,37,0,6/9/2020
Stanislaus,1030,33,37,0,6/10/2020
Stanislaus,1062,33,32,0,6/11/2020
Stanislaus,1092,33,30,0,6/12/2020
Stanislaus,1122,34,30,1,6/13/2020
Stanislaus,1159,34,37,0,6/14/2020
Stanislaus,1253,35,94,1,6/15/2020
Stanislaus,1278,35,25,0,6/16/2020
Stanislaus,1387,36,109,1,6/17/2020
Stanislaus,1495,36,108,0,6/18/2020
Stanislaus,1549,36,54,0,6/19/2020
Stanislaus,1598,35,49,-1,6/20/2020
Stanislaus,1688,35,90,0,6/21/2020
Stanislaus,1784,37,96,2,6/22/2020
Stanislaus,1850,37,66,0,6/23/2020
Stanislaus,2039,38,189,1,6/24/2020
Plumas,0,0,0,0,3/18/2020
Plumas,0,0,0,0,3/19/2020
Plumas,0,0,0,0,3/20/2020
Plumas,0,0,0,0,3/21/2020
Plumas,0,0,0,0,3/22/2020
Plumas,0,0,0,0,3/23/2020
Plumas,1,0,1,0,3/24/2020
Plumas,0,0,-1,0,3/25/2020
Plumas,0,0,0,0,3/26/2020
Plumas,0,0,0,0,3/27/2020
Plumas,0,0,0,0,3/28/2020
Plumas,0,0,0,0,3/29/2020
Plumas,0,0,0,0,3/30/2020
Plumas,0,0,0,0,3/31/2020
Plumas,1,0,1,0,4/1/2020
Plumas,1,0,0,0,4/2/2020
Plumas,2,0,1,0,4/3/2020
Plumas,2,0,0,0,4/4/2020
Plumas,2,0,0,0,4/5/2020
Plumas,2,0,0,0,4/6/2020
Plumas,3,0,1,0,4/7/2020
Plumas,3,0,0,0,4/8/2020
Plumas,3,0,0,0,4/9/2020
Plumas,3,0,0,0,4/10/2020
Plumas,3,0,0,0,4/11/2020
Plumas,3,0,0,0,4/12/2020
Plumas,3,0,0,0,4/13/2020
Plumas,3,0,0,0,4/14/2020
Plumas,4,0,1,0,4/15/2020
Plumas,4,0,0,0,4/16/2020
Plumas,4,0,0,0,4/17/2020
Plumas,4,0,0,0,4/18/2020
Plumas,4,0,0,0,4/19/2020
